Fecha;Nuquí sur CHIRPS;Nuquí sur TRMM;Nuquí centro CHIRPS;Nuquí centro TRMM;Nuquí norte CHIRPS;Nuquí norte TRMM;Bahía Solano sur CHIRPS;Bahía Solano sur TRMM;Bahía Solano centro CHIRPS;Bahía Solano centro TRMM;Bahía Solano norte CHIRPS;Bahía Solano norte TRMM
04/12/2011;0,00;21,25;0,00;0,00;0,00;1,01;0,00;5,20;0,00;0,00;0,00;1,12
05/12/2011;36,79;12,16;45,92;0,00;31,28;0,00;0,00;0,00;0,00;0,00;0,00;1,36
06/12/2011;33,13;155,96;39,94;59,03;25,03;23,62;24,00;12,18;0,00;7,55;0,00;15,37
07/12/2011;33,13;63,79;39,94;33,03;25,03;48,61;24,00;42,13;18,69;7,74;0,00;7,25
08/12/2011;0,00;4,74;0,00;3,47;0,00;1,66;0,00;0,74;0,00;0,10;0,00;1,24
09/12/2011;0,00;0,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,17;0,00;5,73
10/12/2011;19,88;36,96;26,62;2,85;37,55;4,93;24,00;0,00;37,38;0,00;46,05;8,41
11/12/2011;27,06;86,31;31,28;61,62;55,90;68,27;68,47;121,43;38,38;99,33;52,02;136,93
12/12/2011;108,23;76,70;125,14;106,85;111,80;130,17;102,70;116,80;95,95;115,93;72,83;50,57
13/12/2011;0,00;7,06;0,00;0,00;0,00;0,00;0,00;1,57;0,00;1,11;0,00;4,68
14/12/2011;0,00;17,14;0,00;27,93;0,00;33,51;17,12;5,20;0,00;0,00;20,81;47,96
15/12/2011;0,00;1,16;0,00;0,00;0,00;0,00;0,00;6,16;0,00;8,42;0,00;13,73
16/12/2011;0,00;2,11;0,00;0,53;0,00;0,00;0,00;2,14;0,00;0,87;0,00;3,68
17/12/2011;0,00;11,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,13
18/12/2011;0,00;11,92;0,00;0,53;0,00;5,33;0,00;0,00;0,00;1,01;0,00;13,85
19/12/2011;0,00;6,82;0,00;57,88;102,64;77,60;92,09;85,14;119,59;104,33;108,66;107,02
20/12/2011;0,00;4,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
21/12/2011;0,00;0,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,32
22/12/2011;0,00;6,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,72
23/12/2011;0,00;30,26;80,17;4,44;51,56;24,10;40,14;10,26;33,92;5,87;41,13;14,85
24/12/2011;84,13;38,79;80,17;90,73;77,35;97,22;60,21;91,87;101,75;90,72;102,82;64,42
25/12/2011;0,00;7,10;0,00;0,00;0,00;0,00;0,00;0,00;16,96;0,00;0,00;2,08
26/12/2011;30,80;34,17;47,65;40,45;18,04;57,82;26,86;24,28;12,98;13,28;17,59;6,65
27/12/2011;0,00;1,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,24
28/12/2011;0,00;13,99;15,88;0,00;0,00;1,17;8,95;5,59;0,00;5,48;0,00;2,28
29/12/2011;46,20;10,33;47,65;31,53;27,06;49,70;17,91;54,88;38,93;34,15;52,76;19,38
30/12/2011;0,00;2,99;31,77;5,71;0,00;3,19;0,00;1,18;0,00;0,00;0,00;3,56
31/12/2011;15,40;27,11;0,00;12,60;27,06;16,84;26,86;18,21;25,95;16,35;0,00;23,70
01/01/2012;0,00;1,93;0,00;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,44
02/01/2012;49,92;163,34;56,95;213,24;40,41;188,69;29,15;106,12;35,46;83,92;34,88;34,37
03/01/2012;12,48;10,02;0,00;0,00;0,00;4,27;7,29;7,04;8,87;14,97;13,95;56,27
04/01/2012;0,00;5,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,36
05/01/2012;37,44;89,89;56,95;84,48;50,51;79,05;36,43;57,34;17,73;27,13;20,93;5,37
06/01/2012;0,00;3,50;0,00;0,00;0,00;9,73;0,00;7,77;0,00;8,36;0,00;2,17
07/01/2012;0,00;2,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,86
08/01/2012;0,00;13,47;0,00;0,00;0,00;3,18;0,00;0,64;0,00;1,00;0,00;22,62
09/01/2012;0,00;0,00;0,00;0,00;23,76;4,23;0,00;9,73;0,00;26,39;64,71;57,59
10/01/2012;39,78;7,57;80,39;34,26;47,52;8,45;57,40;0,00;82,31;0,00;0,00;4,13
11/01/2012;0,00;6,32;0,00;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,81
12/01/2012;8,65;18,58;13,42;0,00;0,00;3,59;14,05;2,44;8,07;8,73;8,48;0,48
13/01/2012;8,65;24,43;13,42;9,79;12,16;9,18;28,10;3,47;8,07;0,00;0,00;8,46
14/01/2012;43,27;61,03;40,27;57,13;60,79;86,96;56,20;134,43;40,33;142,36;33,91;109,61
15/01/2012;43,27;74,28;67,12;30,95;60,79;70,91;28,10;163,66;40,33;174,40;33,91;95,01
16/01/2012;18,53;7,78;0,00;0,00;0,00;3,50;0,00;0,00;14,71;29,40;11,16;38,10
17/01/2012;0,00;2,45;19,76;7,83;49,75;15,09;36,90;35,93;7,35;4,97;11,16;16,56
18/01/2012;0,00;5,43;0,00;16,27;0,00;4,59;18,45;0,00;14,71;10,95;11,16;10,39
19/01/2012;0,00;6,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,16;2,25
20/01/2012;9,27;7,00;19,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,32
21/01/2012;0,00;1,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,01
22/01/2012;18,75;21,09;0,00;0,00;19,53;7,18;0,00;6,40;0,00;2,86;0,00;0,44
23/01/2012;0,00;2,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,32
24/01/2012;18,75;8,30;51,13;3,55;58,58;17,27;35,49;19,99;10,90;2,64;6,04;2,97
25/01/2012;0,00;3,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,04;1,68
26/01/2012;0,00;7,05;0,00;22,33;27,23;25,00;26,76;13,69;0,00;1,00;0,00;2,77
27/01/2012;0,00;2,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,30
28/01/2012;0,00;5,85;0,00;12,42;0,00;1,91;0,00;3,28;0,00;11,74;0,00;0,32
29/01/2012;17,20;23,60;33,08;12,36;27,23;8,50;0,00;0,00;0,00;0,00;0,00;2,45
30/01/2012;34,41;32,21;66,16;87,54;81,69;38,14;53,51;19,02;0,00;0,00;19,97;1,60
31/01/2012;34,41;11,17;33,08;1,90;0,00;30,09;26,76;22,97;56,80;16,18;39,93;61,64
01/02/2012;0,00;1,62;0,00;0,98;0,00;6,49;0,00;10,07;0,00;13,14;0,00;28,13
02/02/2012;0,00;1,28;0,00;0,00;0,00;4,57;0,00;0,53;0,00;1,76;0,00;5,78
03/02/2012;0,00;3,24;0,00;1,73;0,00;2,91;0,00;2,92;0,00;7,40;0,00;2,03
04/02/2012;0,00;9,76;0,00;1,69;0,00;4,25;0,00;0,00;0,00;0,00;0,00;1,98
05/02/2012;50,90;39,52;74,03;25,46;65,87;46,92;69,92;39,61;65,87;20,42;43,31;22,33
06/02/2012;44,31;124,51;56,36;62,58;51,07;92,18;25,72;52,73;20,67;40,17;23,75;78,42
07/02/2012;0,00;2,46;0,00;1,22;0,00;0,22;0,00;0,13;0,00;0,24;0,00;5,26
08/02/2012;44,31;55,98;75,15;74,34;63,84;84,47;25,72;60,61;25,83;65,72;23,75;27,41
09/02/2012;11,08;1,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,55
10/02/2012;33,23;131,68;37,57;48,54;25,53;21,27;19,29;0,66;20,67;0,00;4,75;0,85
11/02/2012;0,00;8,54;0,00;7,36;0,00;4,25;0,00;1,57;0,00;0,24;0,00;10,99
12/02/2012;40,07;35,81;57,56;15,80;41,54;39,95;26,77;11,61;22,73;3,71;12,49;14,02
13/02/2012;0,00;10,88;0,00;0,00;0,00;0,00;0,00;0,00;22,73;5,88;12,49;1,03
14/02/2012;0,00;2,87;0,00;0,00;0,00;0,00;0,00;0,06;0,00;0,00;0,00;0,33
15/02/2012;40,07;22,25;0,00;16,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16/02/2012;0,00;1,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/02/2012;0,00;2,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,75
18/02/2012;22,97;11,94;43,55;36,51;25,36;4,32;0,00;7,28;0,00;0,05;0,00;1,75
19/02/2012;0,00;5,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,28
20/02/2012;0,00;6,92;0,00;5,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80
21/02/2012;0,00;1,81;12,04;28,78;17,47;10,39;0,00;0,00;0,00;4,74;0,00;1,00
22/02/2012;0,00;1,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23/02/2012;10,69;1,87;0,00;0,00;17,47;3,07;12,71;4,36;0,00;0,00;0,00;0,20
24/02/2012;32,07;31,76;48,18;42,37;52,40;46,57;38,13;4,02;18,84;0,00;0,00;0,93
25/02/2012;32,07;20,35;36,13;1,66;34,93;16,34;38,13;27,40;75,37;80,78;105,72;43,98
26/02/2012;8,06;12,37;17,59;7,19;13,09;11,16;25,52;9,64;16,14;13,57;17,89;39,42
27/02/2012;24,19;37,46;26,38;24,81;52,38;19,83;34,03;60,61;32,28;91,21;17,89;59,95
28/02/2012;16,12;8,88;17,59;31,80;13,09;45,42;17,01;13,87;16,14;5,53;0,00;4,46
29/02/2012;8,06;0,81;8,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,48
01/03/2012;0,00;1,93;0,00;0,00;0,00;0,92;0,00;0,00;0,00;0,93;0,00;1,08
02/03/2012;5,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03/03/2012;0,00;1,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,37
04/03/2012;11,61;6,50;22,60;16,31;17,01;20,12;21,32;28,06;20,30;26,24;17,00;21,45
05/03/2012;23,22;23,44;45,21;19,07;34,01;23,32;21,32;24,80;33,84;17,30;34,01;33,44
06/03/2012;11,12;9,73;12,58;11,78;10,68;10,96;11,35;20,92;22,20;28,83;26,35;29,68
07/03/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,23
08/03/2012;5,27;1,56;6,53;0,00;5,56;0,00;5,01;0,00;4,78;0,00;3,71;1,23
09/03/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10/03/2012;0,00;3,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,12
11/03/2012;0,00;0,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12/03/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,12
13/03/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14/03/2012;34,24;55,41;36,49;12,68;10,75;3,20;0,00;0,00;0,00;0,00;0,00;2,05
15/03/2012;0,00;2,56;0,00;0,00;5,37;0,00;10,54;0,00;0,00;0,00;0,00;1,30
16/03/2012;20,77;11,18;22,20;12,94;8,18;7,08;10,41;0,00;0,00;0,00;0,00;2,27
17/03/2012;20,77;12,18;14,80;18,12;32,73;37,73;31,22;38,92;29,48;31,60;30,01;4,06
18/03/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,27
19/03/2012;10,39;14,00;22,20;6,73;16,37;11,68;0,00;5,01;9,83;5,24;0,00;3,13
20/03/2012;10,39;34,91;14,80;28,00;16,37;35,01;20,81;38,35;9,83;11,74;0,00;1,08
21/03/2012;0,00;0,00;0,00;0,00;0,00;3,16;14,36;0,00;12,48;0,00;9,47;2,23
22/03/2012;19,84;10,07;21,39;2,55;9,32;3,24;28,72;1,39;12,48;7,43;9,47;6,37
23/03/2012;0,00;6,61;10,70;7,94;9,32;5,20;0,00;0,00;0,00;0,00;0,00;1,04
24/03/2012;39,67;24,14;21,39;24,59;18,64;7,44;0,00;0,00;0,00;0,00;0,00;0,97
25/03/2012;0,00;0,30;0,00;0,00;0,00;0,00;0,00;0,04;12,48;0,00;9,47;5,29
26/03/2012;21,88;6,98;17,56;8,76;0,00;8,84;0,00;4,27;0,00;14,01;10,38;8,60
27/03/2012;0,00;2,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,82
28/03/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,93
29/03/2012;0,00;9,06;0,00;0,00;10,08;7,12;12,94;9,98;21,90;15,60;20,76;4,73
30/03/2012;43,76;57,16;70,25;41,37;40,32;20,68;38,82;10,11;43,80;3,21;20,76;5,14
31/03/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,76
01/04/2012;15,67;9,37;21,04;106,28;21,35;143,00;24,65;122,43;25,91;89,96;31,71;113,20
02/04/2012;0,00;1,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03/04/2012;10,45;9,48;10,52;16,03;5,34;7,21;0,00;0,00;12,95;9,97;7,93;35,30
04/04/2012;10,45;48,56;15,78;16,37;10,67;15,53;12,32;4,53;0,00;4,10;7,93;5,70
05/04/2012;20,89;130,72;21,04;69,58;21,35;97,63;24,65;78,76;25,91;68,30;39,64;134,39
06/04/2012;8,32;14,37;0,00;3,35;0,00;0,00;0,00;0,23;0,00;1,53;0,00;8,23
07/04/2012;24,97;11,62;29,63;26,04;24,87;16,01;13,42;10,97;15,88;14,64;9,62;6,48
08/04/2012;16,64;14,74;19,75;17,84;8,29;28,68;13,42;24,31;15,88;20,99;38,47;46,47
09/04/2012;0,00;1,87;0,00;0,47;8,29;10,86;6,71;0,05;0,00;0,00;0,00;2,94
10/04/2012;0,00;0,85;0,00;0,47;0,00;0,00;0,00;0,65;0,00;1,72;0,00;0,00
11/04/2012;0,00;1,14;0,00;1,16;0,00;4,16;0,00;0,00;2,05;0,00;0,00;1,42
12/04/2012;5,68;2,32;12,27;3,65;7,32;0,00;13,75;0,00;0,00;0,00;0,00;3,68
13/04/2012;5,68;0,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,42
14/04/2012;11,35;0,70;6,13;0,00;7,32;0,00;4,58;3,97;4,10;8,30;0,00;3,03
15/04/2012;17,03;37,24;18,40;37,48;21,96;20,24;13,75;4,01;4,10;2,48;8,69;2,30
16/04/2012;23,14;45,43;21,66;10,66;23,67;10,94;13,65;10,64;15,24;8,30;17,91;4,37
17/04/2012;15,43;18,93;21,66;6,27;0,00;13,04;4,55;12,69;10,16;11,50;23,88;16,87
18/04/2012;0,00;0,00;0,00;0,00;0,00;0,76;4,55;0,00;0,00;0,00;0,00;0,60
19/04/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
20/04/2012;0,00;13,05;0,00;0,56;0,00;0,00;4,55;0,61;5,08;5,96;5,97;0,00
21/04/2012;0,00;0,48;12,82;5,24;19,50;0,00;12,73;3,31;15,30;2,29;0,00;0,69
22/04/2012;18,55;11,10;12,82;0,69;9,75;3,51;12,73;9,71;15,30;13,98;28,16;13,97
23/04/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,37;0,00;0,00;0,00;1,79
24/04/2012;27,83;18,20;25,65;10,49;48,74;14,92;50,91;40,97;30,59;28,05;28,16;3,72
25/04/2012;0,00;1,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,93
26/04/2012;19,57;6,29;21,66;15,51;34,73;11,37;19,35;10,59;26,51;11,64;16,97;6,53
27/04/2012;9,78;4,34;21,66;2,58;0,00;8,94;19,35;7,51;17,67;23,47;8,48;0,92
28/04/2012;39,14;34,77;54,15;30,69;46,30;26,83;38,70;22,72;26,51;30,05;33,94;22,02
29/04/2012;0,00;3,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,91;0,00;1,56
30/04/2012;48,92;43,16;43,32;46,16;46,30;81,44;38,70;53,66;44,18;69,35;42,42;39,43
01/05/2012;33,14;15,56;39,52;14,32;31,13;37,72;25,86;54,54;18,38;46,61;16,17;24,33
02/05/2012;16,57;10,59;19,76;15,37;0,00;2,99;0,00;0,87;6,13;1,56;5,39;5,43
03/05/2012;0,00;0,83;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,00;5,39;0,61
04/05/2012;24,85;72,09;19,76;47,53;31,13;36,07;25,86;17,81;30,64;17,53;21,56;8,96
05/05/2012;8,28;0,00;6,59;0,91;7,78;0,00;8,62;1,03;12,25;7,35;5,39;11,77
06/05/2012;8,07;12,25;22,66;17,04;26,85;14,32;11,48;2,66;8,09;4,31;0,00;3,02
07/05/2012;8,07;51,08;0,00;6,54;0,00;15,97;0,00;3,77;16,19;0,00;29,83;11,91
08/05/2012;0,00;0,00;0,00;0,00;8,95;0,00;11,48;0,00;0,00;0,00;0,00;0,31
09/05/2012;16,15;12,35;22,66;3,45;8,95;2,86;11,48;3,21;8,09;2,05;0,00;0,37
10/05/2012;16,15;1,90;22,66;2,58;44,76;3,72;45,92;14,60;32,37;19,92;44,75;16,52
11/05/2012;30,97;27,49;28,42;33,76;32,96;41,06;14,85;22,89;24,45;25,34;19,41;20,46
12/05/2012;41,29;15,14;35,53;21,18;57,68;21,58;51,99;15,75;32,60;3,74;0,00;12,45
13/05/2012;10,32;41,67;7,11;13,44;0,00;12,67;22,28;3,77;24,45;9,40;38,83;8,96
14/05/2012;41,29;13,35;28,42;11,48;32,96;16,21;29,71;16,98;16,30;20,86;19,41;44,96
15/05/2012;0,00;0,00;7,11;0,00;16,48;1,69;7,43;0,87;0,00;0,00;0,00;4,48
16/05/2012;10,88;1,35;9,06;7,52;11,54;5,64;12,83;7,66;8,70;11,87;21,23;15,85
17/05/2012;10,88;32,29;9,06;28,23;17,31;35,62;32,08;10,59;34,80;11,29;42,47;18,70
18/05/2012;21,75;16,07;27,19;11,12;23,08;8,33;25,67;12,81;43,50;29,69;53,09;38,61
19/05/2012;10,88;10,35;9,06;4,40;17,31;9,84;19,25;6,19;26,10;7,47;21,23;28,60
20/05/2012;0,00;4,73;0,00;0,04;5,77;0,00;6,42;0,63;0,00;0,00;10,62;13,27
21/05/2012;0,00;0,93;0,00;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22/05/2012;23,33;41,70;18,07;35,21;23,10;27,40;35,50;13,80;21,26;18,60;20,82;37,87
23/05/2012;7,78;3,79;9,03;4,54;23,10;7,64;23,67;2,70;21,26;1,77;20,82;1,12
24/05/2012;0,00;2,14;0,00;3,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56
25/05/2012;31,10;55,81;36,14;30,45;34,65;37,90;35,50;53,99;42,52;58,43;62,45;45,09
26/05/2012;8,71;2,45;15,63;9,23;18,62;5,44;13,10;4,80;10,03;7,31;7,90;3,94
27/05/2012;0,00;0,83;0,00;1,71;9,31;0,00;6,55;0,00;10,03;0,00;7,90;0,00
28/05/2012;26,14;15,90;39,08;37,21;27,93;51,56;19,64;48,11;20,07;30,14;23,70;38,61
29/05/2012;17,43;8,62;0,00;1,20;9,31;1,69;13,10;4,13;10,03;1,44;31,60;2,44
30/05/2012;34,85;75,23;39,08;97,38;46,55;103,29;32,74;89,88;40,13;52,19;31,60;79,12
31/05/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,22
01/06/2012;30,88;74,32;32,54;52,19;27,40;47,47;24,86;59,32;14,21;52,22;17,55;62,45
02/06/2012;0,00;8,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,88
03/06/2012;30,88;46,80;40,67;32,13;34,26;35,43;24,86;32,18;18,95;56,32;21,94;41,51
04/06/2012;0,00;0,27;0,00;0,00;0,00;0,00;0,00;0,00;4,74;0,00;8,78;2,28
05/06/2012;30,88;61,69;24,40;37,27;20,55;49,98;12,43;11,93;14,21;1,12;8,78;5,53
06/06/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,94
07/06/2012;18,36;3,56;18,16;0,00;11,59;1,77;10,60;0,86;11,61;2,83;16,78;6,85
08/06/2012;36,71;32,44;36,33;18,06;28,97;17,30;26,49;13,02;23,21;11,61;33,56;22,57
09/06/2012;9,18;0,00;27,25;12,15;11,59;15,31;5,30;0,70;23,21;3,48;33,56;39,51
10/06/2012;9,18;11,04;9,08;14,29;11,59;3,31;5,30;0,00;5,80;0,91;0,00;1,50
11/06/2012;29,06;99,25;33,47;97,62;38,65;69,05;35,71;47,28;39,32;37,52;47,20;34,13
12/06/2012;23,25;6,75;33,47;14,96;25,76;22,66;23,81;20,30;29,49;20,61;18,88;11,28
13/06/2012;0,00;1,10;0,00;1,26;6,44;5,36;11,90;5,67;19,66;11,76;9,44;16,60
14/06/2012;0,00;1,23;0,00;10,16;6,44;1,91;5,95;0,00;0,00;6,35;0,00;14,22
15/06/2012;11,63;23,73;11,16;35,79;12,88;53,08;11,90;60,22;19,66;51,35;18,88;48,70
16/06/2012;10,99;3,32;11,66;0,00;8,56;0,00;15,51;0,00;18,24;0,91;35,45;2,69
17/06/2012;0,00;3,02;11,66;1,59;8,56;2,44;0,00;0,00;0,00;0,00;0,00;0,88
18/06/2012;10,99;2,16;0,00;0,15;8,56;4,52;10,34;9,23;12,16;6,75;0,00;2,41
19/06/2012;0,00;0,63;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,81
20/06/2012;27,47;26,42;34,99;58,50;25,67;43,09;20,67;44,03;18,24;20,94;14,18;6,85
21/06/2012;15,09;34,37;8,57;10,86;5,04;9,74;8,57;17,64;13,73;24,86;15,62;28,16
22/06/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,73;0,00;0,00
23/06/2012;0,00;0,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,81
24/06/2012;15,09;15,59;17,15;5,10;5,04;1,95;4,28;3,60;0,00;0,83;15,62;2,72
25/06/2012;0,00;0,47;0,00;1,03;15,13;2,47;17,13;10,79;20,60;21,12;15,62;13,78
26/06/2012;24,19;18,28;22,69;9,05;19,81;39,26;15,72;49,98;16,52;45,00;20,83;32,29
27/06/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,21;1,03
28/06/2012;30,24;40,38;15,13;5,21;7,93;4,18;10,48;1,84;11,02;2,36;10,42;15,07
29/06/2012;0,00;0,70;0,00;0,00;0,00;0,00;5,24;1,88;5,51;2,36;10,42;5,03
30/06/2012;6,05;7,94;11,35;3,73;11,89;0,66;10,48;14,00;5,51;17,67;0,00;13,13
01/07/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,01
02/07/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,42
03/07/2012;23,65;72,87;43,70;59,75;27,67;48,44;28,32;37,97;49,22;33,08;50,56;66,27
04/07/2012;0,00;2,50;0,00;0,00;5,53;0,00;9,44;0,13;16,41;3,45;14,45;2,82
05/07/2012;28,38;76,98;31,22;37,84;38,74;15,85;23,60;3,66;8,20;2,86;7,22;9,40
06/07/2012;4,79;0,54;4,74;0,59;7,69;3,02;10,76;5,20;15,68;6,16;17,07;21,05
07/07/2012;14,36;76,22;18,95;30,06;11,54;53,13;10,76;40,45;5,23;30,80;5,69;6,78
08/07/2012;4,79;0,00;14,21;1,29;11,54;4,67;10,76;6,09;15,68;8,46;17,07;6,33
09/07/2012;23,93;123,82;18,95;72,53;19,23;66,58;17,93;33,68;20,91;11,35;11,38;9,13
10/07/2012;0,00;5,74;0,00;0,00;3,85;0,00;3,59;0,00;5,23;0,00;5,69;1,19
11/07/2012;28,31;42,54;29,08;19,11;22,67;30,37;20,87;32,14;34,28;20,14;43,72;49,64
12/07/2012;0,00;3,55;0,00;0,00;0,00;0,00;0,00;0,00;8,57;0,00;0,00;1,48
13/07/2012;0,00;4,21;0,00;3,35;0,00;5,91;5,22;1,96;0,00;0,66;0,00;15,98
14/07/2012;11,32;18,18;7,27;12,21;11,34;14,15;0,00;16,34;0,00;4,09;0,00;12,66
15/07/2012;0,00;0,00;0,00;0,49;0,00;4,52;0,00;4,11;0,00;3,45;0,00;2,82
16/07/2012;0,00;0,43;0,00;0,00;7,17;0,32;9,87;10,96;11,64;14,37;16,13;22,41
17/07/2012;38,51;48,89;31,35;28,15;21,52;46,25;14,80;29,94;17,46;28,17;21,51;6,31
18/07/2012;25,68;43,33;23,51;16,41;14,35;9,82;14,80;5,49;11,64;2,48;21,51;0,99
19/07/2012;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,82;0,00;5,38;3,04
20/07/2012;38,51;118,04;54,86;44,63;43,04;38,59;29,60;21,10;34,91;37,98;32,27;35,15
21/07/2012;5,98;0,00;0,00;0,00;0,00;0,00;5,72;0,00;6,37;0,00;9,08;3,22
22/07/2012;11,96;1,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,99
23/07/2012;5,98;9,81;10,31;0,00;18,92;2,53;17,17;0,31;19,12;3,17;18,16;11,87
24/07/2012;23,91;39,53;20,61;12,90;25,23;13,59;28,61;17,68;38,25;33,92;27,24;28,84
25/07/2012;5,98;0,43;15,46;3,73;12,61;3,19;5,72;0,92;0,00;0,00;0,00;0,89
26/07/2012;0,00;0,56;0,00;0,00;0,00;0,00;0,00;2,14;0,00;0,00;0,00;0,89
27/07/2012;44,05;70,77;40,90;13,01;44,68;29,25;26,95;31,72;36,76;21,57;22,67;30,28
28/07/2012;29,37;110,23;49,07;67,97;44,68;83,99;32,34;43,07;30,63;31,26;22,67;50,39
29/07/2012;14,68;9,58;24,54;6,77;29,79;11,82;26,95;15,30;18,38;13,39;22,67;10,91
30/07/2012;58,73;52,75;49,07;32,45;52,13;39,90;37,73;35,80;30,63;61,60;27,20;28,67
31/07/2012;22,03;3,80;24,54;12,75;22,34;18,07;16,17;25,15;12,25;55,31;4,53;19,12
01/08/2012;31,40;19,69;28,58;16,50;19,56;19,31;14,05;9,36;23,00;5,96;28,59;4,21
02/08/2012;31,40;26,79;28,58;17,98;19,56;18,27;14,05;13,47;7,67;10,07;0,00;10,70
03/08/2012;20,93;15,92;28,58;11,40;19,56;24,67;14,05;24,64;15,33;0,93;0,00;4,41
04/08/2012;0,00;0,00;9,53;0,23;9,78;12,06;7,02;9,74;0,00;0,44;9,53;1,22
05/08/2012;31,40;25,23;19,05;15,23;19,56;9,13;21,07;5,67;15,33;9,11;19,06;18,60
06/08/2012;17,03;2,14;15,01;3,40;11,22;1,56;12,24;0,00;0,00;1,28;0,00;0,30
07/08/2012;0,00;7,28;15,01;0,23;11,22;1,56;0,00;4,29;0,00;2,39;0,00;1,02
08/08/2012;17,03;10,12;15,01;7,20;22,43;11,54;12,24;3,35;20,72;2,73;40,57;14,86
09/08/2012;51,08;26,12;45,04;60,29;56,08;42,97;61,18;17,41;62,17;12,39;40,57;15,74
10/08/2012;0,00;1,70;15,01;0,00;11,22;0,00;12,24;2,25;0,00;2,71;0,00;0,47
